CONCESSIONARIA DO AEROPORTO INTERNACIONAL DE GUARULHOS SA,AGRU12,300000000.0
CONCESSIONARIA DO AEROPORTO INTERNACIONAL DE GUARULHOS SA,AGRU21,75000000.0
CONCESSIONARIA DO AEROPORTO INTERNACIONAL DE GUARULHOS SA,AGRU31,75000000.0
CONCESSIONARIA DO AEROPORTO INTERNACIONAL DE GUARULHOS SA,AGRU41,75000000.0
CONCESSIONARIA DO CENTRO ADMINISTRATIVO DO DISTRITO FEDERAL SA - CENTRAD,CTRD11,50000000.0
CONCESSIONARIA DO CENTRO ADMINISTRATIVO DO DISTRITO FEDERAL SA - CENTRAD,CTRD21,50000000.0
CONCESSIONARIA DO RODOANEL OESTE S/A,CROD13,560000000.0
CONCESSIONARIA DO RODOANEL OESTE S/A,CROD14,550000000.0
CONCESSIONARIA DO RODOANEL OESTE S/A,CROD15,750000000.0
CONCESSIONARIA DO SISTEMA ANHANGUERA-BANDEIRANTES S/A,ANHB14,965000000.0
CONCESSIONARIA DO SISTEMA ANHANGUERA-BANDEIRANTES S/A,ANHB15,450000000.0
CONCESSIONARIA DO SISTEMA ANHANGUERA-BANDEIRANTES S/A,ANHB16,545000000.0
CONCESSIONARIA DO SISTEMA ANHANGUERA-BANDEIRANTES S/A,ANHB24,135000000.0
CONCESSIONARIA ECOVIA CAMINHO DO MAR S/A,CECM11,143000000.0
CONCESSIONARIA ECOVIAS DOS IMIGRANTES SA,ECOV12,200000000.0
CONCESSIONARIA ECOVIAS DOS IMIGRANTES SA,ECOV22,681000000.0
CONCESSIONARIA RIO - TERESOPOLIS S/A,CRTE11,12948704.999999998
CONCESSIONARIA RODOVIAS DO TIETE S/A,RDVT11,1065000000.0
CONCESSIONARIA ROTA DAS BANDEIRAS S/A,CBAN11,550000000.0
CONCESSIONARIA ROTA DAS BANDEIRAS S/A,CBAN21,550000000.0
CONCESSIONARIA VIARIO SA,COTR14,400000000.0
CONE SA,CONE11,250000000.0
CONE SA,CONE12,69000000.0
CONSTRUTORA  TRIUNFO  SA,TRIF11,60000000.0
CONSTRUTORA ATERPA S/A,ATMM14,50000000.0
CONSTRUTORA QUEIROZ GALVAO S/A,GALV14,200000000.0
CONSTRUTORA TENDA S/A,TEND11,600000000.0
CONTAX PARTICIPACOES S/A,CTAP11,212640000.0
CONTAX PARTICIPACOES S/A,CTAP13,310000000.0
CONTAX PARTICIPACOES S/A,CTAP21,187360000.0
CONTAX PARTICIPACOES S/A,CTXP11,55000000.0
COPEL  DISTRIBUICAO S/A,CPLD11,1000000000.0
COPEL GERACAO E TRANSMISSAO SA,CPGT11,1000000000.0
COPEL GERACAO E TRANSMISSAO SA,CPGT12,1000000000.0
COPEL TELECOMUNICACOES SA,CTEL11,160000000.0
COPOBRAS S/A IND E COM DE EMBALAGENS,CICE12,100000000.0
COPOBRAS S/A IND E COM DE EMBALAGENS,CICE13,100000000.0
CORUMBA CONCESSOES  SA,CRUM12,270000000.0
CORUMBA CONCESSOES  SA,CRUM22,211500000.0
COTEMINAS SA,CTMS12,270000000.0
CPE PENINSULA DO TUCURUCUTUBA,TCTB12,6000000.0
CPE PENINSULA DO TUCURUCUTUBA,TCTB22,2550000.0
CPE PENINSULA DO TUCURUCUTUBA,TCTB32,2550000.0
CPE PENINSULA DO TUCURUCUTUBA,TCTB42,2550000.0
CPE PENINSULA DO TUCURUCUTUBA,TCTB52,2550000.0
CPE PENINSULA DO TUCURUCUTUBA,TCTB62,1800000.0
CPFL ENERGIAS RENOVAVEIS SA,ERSA11,430000000.0
CPFL ENERGIAS RENOVAVEIS SA,ERSA12,300000000.0
CPFL ENERGIAS RENOVAVEIS SA,ERSA13,296000000.0
CPFL GERACAO DE ENERGIA S/A,CPGE15,1092000000.0
CPFL GERACAO DE ENERGIA S/A,CPGE16,460000000.0
CPFL GERACAO DE ENERGIA S/A,CPGE17,635000000.0
CPFL GERACAO DE ENERGIA S/A,CPGE18,70000000.0
CPQ BRASIL S/A,CPQB13,75000000.0
CREMER S/A,CMER14,200000000.0
CREMER S/A,CMER15,75000000.0
CROMEX S/A,CRMX12,28000000.0
CROMOSSOMO PARTICIPACOES  III S/A,CRSM12,2185000000.0
CRUZEIRO DO SUL EDUCACIONAL SA,CZED11,85000000.0
CTEEP - COMPANHIA DE TRANSMISSAO DE ENERGIA ELETRICA PAULISTA,CTEE13,500000000.0
CTEEP - COMPANHIA DE TRANSMISSAO DE ENERGIA ELETRICA PAULISTA,TEEP21,57600000.0
CYRELA BRAZIL REALTY S/A EMPREENDIMENTOS E PARTICIPACOES,CYRE12,249750000.0
CYRELA BRAZIL REALTY S/A EMPREENDIMENTOS E PARTICIPACOES,CYRE16,400000000.0
CYRELA BRAZIL REALTY S/A EMPREENDIMENTOS E PARTICIPACOES,CYRE22,249750000.0
CYRELA COMMERCIAL PROPERTIES S/A EMPREENDIMENTOS E PARTICIPACOES,CCPE11,300000000.0
CYRELA COMMERCIAL PROPERTIES S/A EMPREENDIMENTOS E PARTICIPACOES,CCPE12,204420000.0
CYRELA COMMERCIAL PROPERTIES S/A EMPREENDIMENTOS E PARTICIPACOES,CCPE13,150000000.0
CYRELA COMMERCIAL PROPERTIES S/A EMPREENDIMENTOS E PARTICIPACOES,CCPE15,80000000.0
CYRELA COMMERCIAL PROPERTIES S/A EMPREENDIMENTOS E PARTICIPACOES,CCPE16,150000000.0
CYRELA COMMERCIAL PROPERTIES S/A EMPREENDIMENTOS E PARTICIPACOES,CCPE25,120000000.0
DELGA INDUSTRIA E COMERCIO S/A,DELG12,45000000.0
DELGA INDUSTRIA E COMERCIO S/A,DELG22,45000000.0
DIAGNOSTICOS DA AMERICA S/A,DASA13,250000000.0
DIAGNOSTICOS DA AMERICA S/A,DASA14,450000000.0
DIAGNOSTICOS DA AMERICA S/A,DASA15,249820000.0
DIAGNOSTICOS DA AMERICA S/A,DASA16,200000000.0
DIAGNOSTICOS DA AMERICA S/A,DASA25,150180000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBL15,350000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBL34,68936000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLA6,900000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLA7,910000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLA8,900000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLB6,900000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLB7,910000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLB8,900000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLC6,900000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLC7,910000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLC8,900000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLD6,900000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLD7,910000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLD8,900000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLE6,900000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLE7,910000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLE8,900000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLF6,900000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLF7,910000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLF8,900000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLG6,900000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLG7,910000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLG8,900000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLH6,900000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLH7,910000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLH8,900000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLI6,900000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLI7,910000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLI8,900000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLJ6,900000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLJ7,910000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLJ8,900000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLK6,900000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLK7,900000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLK8,900000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLL6,900000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLL8,100000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLM6,900000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLN6,900000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLO6,900000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLP6,900000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BFBLQ6,600000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,BLAN15,1200000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,DIBN15,5000000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,DIBN24,6750000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,DIBNA8,990000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,DIBNB8,990000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,DIBNC8,990000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,DIBND8,990000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,DIBNE8,990000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,DIBNF8,990000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,DIBNG8,990000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,DIBNH8,990000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,DIBNI8,990000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,DIBNJ8,990000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,DIBNK8,990000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,DIBNL8,990000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,DIBNM8,990000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,DIBNN8,990000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,DIBNO8,990000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,DIBNP8,990000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,DIBNQ8,990000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,DIBNR8,990000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,DIBNS8,990000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,DIBNT8,990000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,DIBNU8,200000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,ILAM14,6505000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,ILAM15,100000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,ILAM16,900000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,ILAM18,500000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,ILAM24,19505000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,ILAM25,200000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,ILAM28,1500000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,ILAMA9,700000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,ILAMB9,700000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,ILAMC9,600000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,ILAMD9,700000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,ILAME9,700000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,ILAMF9,600000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,LBAM13,372546000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,LBAM14,200000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,UBLS16,2400000000.0
DIBENS LEASING S/A ARRENDAMENTO MERCANTIL,UBLS17,2400000000.0
DIMED SA   DISTRIBUIDORA DE MEDICAMENTOS,PNVL11,60000000.0
DIRECIONAL ENGENHARIA SA,DIRR11,200000000.0
DISMOBRAS IMPORTACAO EXPORTACAO E DISTRIBUICAO DE MOVEIS E ELETRODOMESTICOS S/A,DISM11,219421000.0
DISTRIBUIDORA  DE  AGUA  CAMACARI  SA,AGCM11,170000000.0
DISTRIBUIDORA DE AGUAS TRIUNFO SA,AGFO11,220000000.0
DOBREVE  ENERGIA  SA,DBRV11,35000000.0
DOBREVE  ENERGIA  SA,DBRV12,65000000.0
DOBREVE PARTICIPACOES SA,DOBR11,100000000.0
DUKE ENERGY INTERNATIONAL GERACAO PARANAPANEMA S/A,GEPA13,150000000.0
DUKE ENERGY INTERNATIONAL GERACAO PARANAPANEMA S/A,GEPA14,250000000.0
DUKE ENERGY INTERNATIONAL GERACAO PARANAPANEMA S/A,GEPA15,239000000.0
DUKE ENERGY INTERNATIONAL GERACAO PARANAPANEMA S/A,GEPA24,250000000.0
DUKE ENERGY INTERNATIONAL GERACAO PARANAPANEMA S/A,GEPA25,240000000.0
EBPH PARTICIPACOES SA,EBPH11,50000000.0
ECOPORTO SANTOS S/A,ECPH11,600000000.0
ECORODOVIAS CONCESSOES E SERVICOS S/A,ECCR12,240000000.0
ECORODOVIAS CONCESSOES E SERVICOS S/A,ECCR22,160000000.0
ECORODOVIAS CONCESSOES E SERVICOS S/A,ECCR32,400000000.0
ECORODOVIAS INFRAESTRUTURA E LOGISTICA S/A,ECOR11,232000000.0
ECORODOVIAS INFRAESTRUTURA E LOGISTICA S/A,ECOR21,368000000.0
ECOSTEEL GESTAO DE EFLUENTES INDUSTRIAIS  S/A,ECEE11,32450000.0
ECTE - EMPRESA CATARINENSE DE TRANSMISSAO DE ENERGIA S/A,ECTE12,80000000.0
ECTE - EMPRESA CATARINENSE DE TRANSMISSAO DE ENERGIA S/A,ECTE13,70000000.0
EDITORA ATICA SA,EDAT13,140000000.0
EDITORA ATICA SA,EDAT14,400000000.0
EDITORA E DISTRIBUIDORA EDUCACIONAL S/A,EDED11,550000000.0
EDITORA E DISTRIBUIDORA EDUCACIONAL S/A,EDED12,400000000.0
EDITORA E DISTRIBUIDORA EDUCACIONAL S/A,EDED22,85000000.0
EDITORA E DISTRIBUIDORA EDUCACIONAL S/A,EDED32,85000000.0
EDITORA SCIPIONE SA,SCIP12,200000000.0
EDP ENERGIAS DO BRASIL SA,ENBR14,664253000.0
EDP ENERGIAS DO BRASIL SA,ENBR15,250000000.0
EDP ENERGIAS DO BRASIL SA,ENBR24,179887000.0
EDP ENERGIAS DO BRASIL SA,ENBR34,48066000.0
ELDORADO BRASIL CELULOSE SA,ELDO12,940000000.0
ELEJOR - CENTRAIS ELETRICAS DO RIO JORDAO SA,ELEJ12,203000000.0
ELEKTRO ELETRICIDADE E SERVICOS S/A,EKTR15,120000000.0
ELEKTRO ELETRICIDADE E SERVICOS S/A,EKTR25,180000000.0
ELEKTRO ELETRICIDADE E SERVICOS S/A,ELEK16,220000000.0
ELEKTRO ELETRICIDADE E SERVICOS S/A,ELEK26,100000000.0
ELEKTRO ELETRICIDADE E SERVICOS S/A,ELEK36,330000000.0
ELETROPAULO METROPOL ELETR DE SP S/A,ELSP13,400000000.0
ELETROPAULO METROPOL ELETR DE SP S/A,ELSP19,250000000.0
ELETROPAULO METROPOL ELETR DE SP S/A,ELSPA5,750000000.0
ELETROPAULO METROPOL ELETR DE SP S/A,ELSPA6,350000000.0
ELETROPAULO METROPOL ELETR DE SP S/A,ELSPA8,200000000.0
ELETROPAULO METROPOL ELETR DE SP S/A,ELSPA9,320000000.0
ELETROPAULO METROPOL ELETR DE SP S/A,ELSPB7,90000000.0
ELETROPAULO METROPOL ELETR DE SP S/A,ELSPB8,200000000.0
ELETROPAULO METROPOL ELETR DE SP S/A,EMSP11,200000000.0
ELETROPAULO METROPOL ELETR DE SP S/A,EMSP14,600000000.0
ELETROZEMA SA,ELZM11,130000000.0
ELIANE S/A REVESTIMENTOS CERAMICOS,ELNE11,78000000.0
ELIANE S/A REVESTIMENTOS CERAMICOS,ELNE21,52000000.0
ELOG SA,ELOG12,300000000.0
ELOG SA,ELOG13,60000000.0
ELOG SA,ELOG14,40000000.0
EMPREENDIMENTOS PAGUE MENOS S/A,PGMN12,100000000.0
EMPREENDIMENTOS PAGUE MENOS S/A,PGMN13,114000000.0
EMPRESA AMAZONENSE DE TRANSMISSAO DE ENERGIA SA,EATE12,150000000.0
EMPRESA AMAZONENSE DE TRANSMISSAO DE ENERGIA SA,EATE13,270000000.0
EMPRESA AMAZONENSE DE TRANSMISSAO DE ENERGIA SA,EATE14,159000000.0
EMPRESA BRASILEIRA DE AGREGADOS MINERAIS S/A,EBAG12,45000000.0
EMPRESA CONCESSIONARIA DE RODOVIAS DO NORTE SA - ECONORTE,ECNT13,246000000.0
EMPRESA CONCESSIONARIA DE RODOVIAS DO SUL SA – ECOSUL,ECOS11,148000000.0
EMPRESA DE ENERGIA CACHOEIRA CALDEIRAO SA,CADR13,156500000.0
EMPRESA DE ENERGIA SAO MANOEL SA,ESAM12,532000000.0
EMPRESA DE TRANSMISSAO DO ALTO URUGUAI SA,ETAU11,10000000.0
EMPRESA NORTE DE TRANSMISSAO DE ENERGIA SA,ENTE12,248000000.0
EMPRESA PARAENSE DE TRANSMISSAO DE ENERGIA S/A,ETEP11,70000000.0
EMPRESA PARAENSE DE TRANSMISSAO DE ENERGIA S/A,ETEP12,69000000.0
EMS   SA,EMSS12,47200000.0
ENERGEST SA,ENGT11,120000000.0
ENERGEST SA,ENGT12,36000000.0
ENERGEST SA,ENGT22,54000000.0
ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA SA,CEMT15,200000000.0
ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA SA,CEMT25,250000000.0
ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA SA,ESUL17,400000000.0
ENERGISA SA,ENGI15,128570000.0
ENERGISA SA,ENGI25,271430000.0
ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A,ENSE13,60000000.0
ENOVA FOODS S/A,CSDC12,20000000.0
ENOVA FOODS S/A,CSDC13,15000000.0
EOLICA SERRA DAS VACAS I  SA,ELVC11,64000000.0
EOLICA SERRA DAS VACAS II  SA,ELVA11,57000000.0
EOLICA SERRA DAS VACAS III  SA,ELVS11,57000000.0
EOLICA SERRA DAS VACAS IV  SA,ELVV11,57000000.0
ESPIRITO SANTO CENTRAIS ELETRICAS S/A - ESCELSA,ESCE13,176800000.0
ESPIRITO SANTO CENTRAIS ELETRICAS S/A - ESCELSA,ESCE14,120000000.0
ESTACIO PARTICIPACOES SA,ESTC11,200000000.0
ESTACIO PARTICIPACOES SA,ESTC12,300000000.0
ESTACIO PARTICIPACOES SA,ESTC13,187000000.0
ESTALEIRO ATLANTICO SUL S/A,ATLA11,220000000.0
ESTRE AMBIENTAL SA,ESTA12,750000000.0
ESTRE AMBIENTAL SA,ETAM11,680000000.0
EUCATEX S/A - INDUSTRIA E COMERCIO,EXIC16,75000000.0
EVEN CONSTRUTORA E INCORPORADORA SA,EVEC16,150000000.0
FERREIRA GOMES ENERGIA SA,FGEN13,210900000.0
FERTILIZANTES HERINGER S/A,FHER12,260000000.0
FG TRUST S/A,FGTR11,6213221.96
FLAFLU PARTICIPACOES SA,FFLU11,6245104.25
FLEURY S/A,FLRY11,150000000.0
FLEURY S/A,FLRY12,500000000.0
FLEURY S/A,FLRY21,300000000.0
FONTE NOVA NEGOCIOS E PARTICIPACOES SA - FNP,FNTE11,94000000.0
FORJAS TAURUS S/A,FORJ12,50000000.0
FORJAS TAURUS S/A,FORJ13,100000000.0
FORNO DE MINAS ALIMENTOS S/A,FMAT11,12000000.0
FORTUNA COMERCIO SA,TFCM11,40000000.0
GAFISA S/A,GFSA28,11573000.0
GAFISA S/A,INHA17,600000000.0
GAIA C CIA SEC CRED FINANC SA,GACR11,8000000.0
GAIA CRED II COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS SA,GCII11,100000000.0
GAS VERDE S/A,GASV11,150000000.0
GERADORA EOLICA BONS VENTOS DA SERRA I SA,GLIC11,10300000.0
GESTAMP EOLICA AGRESTE SA,GEAG11,84086000.0
GESTAMP EOLICA ALVORADA SA,GEAV11,58737000.0
GESTAMP EOLICA JARDINS SA,GEJR11,86559000.0
GESTAMP EOLICA LAGOA NOVA  SA,LANO11,112500000.0
GESTAMP EOLICA LANCHINHA  SA,LCNH11,89000000.0
GESTAMP EOLICA MACAMBIRA I SA,GEEM11,59973000.0
GESTAMP EOLICA MACAMBIRA II SA,GMCB11,55645000.0
GESTAMP EOLICA PARAISO  SA,PASO11,60000000.0
GESTAMP EOLICA SERRA DE SANTANA  SA,SSTN11,78500000.0
GLOBAL ENERGIA ELETRICA S/A,GBEE11,50000000.0
GLOBENET CABOS SUBMARINOS SA,BTYS11,638384000.0
GOLF VILLAGE EMPREENDIMENTOS IMOBILIARIOS S/A,GLFV12,36000000.0
GRAN JARDINS DOS MONOLITOS EMPREENDIMENTOS IMOBILIARIOS SA,GRJM11,4280000.0
GRAN JARDINS DOS MONOLITOS EMPREENDIMENTOS IMOBILIARIOS SA,GRJM21,5720000.0
GRANINVESTIMENTOS S/A,GRAI11,200000000.0
GUARACIABA TRANSMISSORA DE ENERGIA TP SUL SA,TPSU11,400000000.0
HAUSCENTER S/A,HAUS12,138499680.0
HAZTEC  INVESTIMENTOS E PARTICIPACOES S/A,HAZT14,280000000.0
HAZTEC  INVESTIMENTOS E PARTICIPACOES S/A,HAZT15,150000000.0
HAZTEC TECNOLOGIA E PLANEJAMENTO AMBIENTAL SA,HTPA11,245000000.0
HELBOR EMPREENDIMENTOS SA,HBOR12,90000000.0
HELBOR EMPREENDIMENTOS SA,HBOR13,150000000.0
HELBOR EMPREENDIMENTOS SA,HBOR14,100000000.0
HELBOR EMPREENDIMENTOS SA,HBOR24,50000000.0
HILL VALLEY PARTICIPACOES SA,HILV11,180000000.0
HOLCIM (BRASIL) S/A,HOLC11,450000000.0
HOPI HARI S/A,PLAY13,11942105.002559999
HOPI HARI S/A,PQTM11,21000000.0
HOPI HARI S/A,PQTM21,21000000.0
HOPI HARI S/A,PQTM31,12000000.0
HOPI HARI S/A,PQTM41,6000000.0
HORTIGIL HORTIFRUTI SA,HORT11,30000000.0
HOSPITAL ESPERANCA S/A,HSPE12,100000000.0
HOSPITAL ESPERANCA S/A,LEPS11,200000000.0
HSBX BAURU EMPREENDIMENTOS S/A,HSBX13,112443000.0
HYPERMARCAS S/A,HYPE17,400000000.0
IDIBRA PARTICIPACOES SA,IDIP11,50000000.0
IDIBRA PARTICIPACOES SA,IDIP12,30000000.0
IGUATEMI EMPRESA DE SHOPPING CENTERS SA,IGTA13,300000000.0
IGUATEMI EMPRESA DE SHOPPING CENTERS SA,IGTA14,400000000.0
IGUATEMI EMPRESA DE SHOPPING CENTERS SA,IGTA24,50000000.0
INBRANDS S/A,INBD11,250000000.0
INBRANDS S/A,INBD12,200000000.0
INEPAR S/A - INDUSTRIA E CONSTRUCOES,INPR13,20000000.0
INEPAR S/A - INDUSTRIA E CONSTRUCOES,INPR23,5000000.0
INPA - INDUSTRIA DE EMBALAGENS SANTANA S/A,INPA11,75000000.0
INTERCEMENT BRASIL SA,CCCI12,1000000000.0
INTERCEMENT BRASIL SA,CCCI22,500000000.0
INTERCEMENT BRASIL SA,SFCI11,1200000000.0
INTERLIGACAO ELETRICA DO MADEIRA S/A,IEMD12,350000000.0
INVESTIMENTOS E PARTICIPACOES EM INFRA-ESTRUTURA S/A - INVEPAR,IVPR13,2000000000.0
IOCHPE-MAXION S/A,IOCH16,320000000.0
IOCHPE-MAXION S/A,IOCH17,397732000.0
IPIRANGA  PRODUTOS DE PETROLEO SA,IPPT11,600000000.0
IPIRANGA  PRODUTOS DE PETROLEO SA,IPPT12,800000000.0
IPIRANGA  PRODUTOS DE PETROLEO SA,IPPT14,500000000.0
IRACEMA TRANSMISSORA DE ENERGIA S/A,IRAC11,109000000.0
IRTHA EMPREENDIMENTOS IMOBILIARIOS SA,IRTH11,50000000.0
ISOLUX ENERGIA E PARTICIPACOES S/A,ISOL13,90000000.0
ISOLUX ENERGIA E PARTICIPACOES S/A,ISOL23,90000000.0
ITAPEBI GERACAO DE ENERGIA S/A,ITAP13,200000000.0
ITAPOA TERMINAIS PORTUARIOS SA,ITPO11,450000000.0
ITSA INTTECHSYSTEMS-TECPINSTFINSA,ITSY11,30000000.0
J MACEDO S/A,JMCD12,100000000.0
JAURU TRANSMISSORA DE ENERGIA S/A,JAUR12,39000000.0
JCPM PARTICIPACOES E EMPREENDIMENTOS S/A,JCPM11,100000000.0
JCPM PARTICIPACOES E EMPREENDIMENTOS S/A,JCPM12,100000000.0
JEF INVESTIMENTOS SA,JEFP11,500000000.0
JHSF MANAUS EMPREENDIMENTOS E INCORPORACOES SA,JHMN11,94000000.0
JHSF PARTICIPACOES S/A,JHSP14,350000000.0
JHSF PARTICIPACOES S/A,JHSP15,300000000.0
JOAO FORTES ENGENHARIA S/A,JFEN13,175000000.0
JSL LOCACOES SA,JSLO11,300000000.0
JSL SA,JSML16,152429000.0
JSL SA,JSML17,170000000.0
JSL SA,JSML18,165175000.0
JSL SA,JSML19,100000000.0
JSL SA,JSML26,62472000.0
JSL SA,JSML28,71751000.0
JSL SA,JSML29,150000000.0
JSL SA,JSML36,185099000.0
JSL SA,JSML38,163074000.0
JUMIL - JUSTINO DE MORAIS IRMAOS SA,JSTN11,60000000.0
JUMIL - JUSTINO DE MORAIS IRMAOS SA,JSTN21,40000000.0
KUHN DO BRASIL  SA – IMPLEMENTOS AGRICOLAS,KUHN21,80000000.0
KURUMA VEICULOS S/A,KRMA11,112000000.0
LAJEADO ENERGIA SA,LJDE11,450000000.0
LC-EH PARTICIPACOES E EMPREENDIMENTOS SA,LCEH11,50000000.0
LDC SEV BIOENERGIA S/A,LDCS11,600000000.0
LETS RENT A CAR S/A,LETS13,90000000.0
LIBRA  TERMINAL RIO SA,LBRA11,270000000.0
LIGHT ENERGIA SA,LTEN12,425000000.0
LIGHT SERVICOS DE ELETRICIDADE S/A,LIGHA1,175000000.0
LIGHT SERVICOS DE ELETRICIDADE S/A,LSVE10,750000000.0
LIGHT SERVICOS DE ELETRICIDADE S/A,LSVE19,1000000000.0
LIGHT SERVICOS DE ELETRICIDADE S/A,LSVE29,600000000.0
LINEA AMARILLA BRASIL PARTICIPACOES SA,LNAM11,405000000.0
LINHARES GERACAO S/A,LGER11,51100000.0
LINHARES GERACAO S/A,LGER21,52200000.0
LINHARES GERACAO S/A,LGER31,53800000.0
