Código do Ativo;Empresa;Série;Emissão;IPO;Situação;ISIN;Registro CVM da Emissão;Data de Registro CVM da Emissão;Registro CVM do Programa;Data de Registro CVM do Programa;Data de Emissão; Data de Vencimento;Motivo de Saída ;Data de Saída / Novo Vencimento; Data do Início da Rentabilidade;Data do Início da Distribuição;Data da Próxima Repactuação;Ato Societário (1);Data do Ato (1);Ato Societário (2);Data do Ato (2);Forma;Garantia/Espécie;Classe;Quantidade Emitida;Artigo 14º;Artigo 24º;Quantidade em Mercado;Quantidade em Tesouraria;Quantidade Resgatada;Quantidade  Cancelada;Quantidade Convertida no SND;Quantidade Convertida fora do SND;Quantidade Permutada no SND;Quantidade Permutada fora do SND;Unidade Monetária;Valor Nominal na Emissão;Unidade Monetária;Valor Nominal Atual;Data Últ. VNA;Índice;Tipo;Critério de Cálculo;Dia de Referência para Índice de Preços;Critério para Índice;Corrige a cada;Percentual Multiplicador/Rentabilidade;Limite da TJLP;Tipo de Tratamento do Limite da TJLP;Juros Critério Antigo do SND;Prêmios Critério Antigo do SND;Amortização - Taxa;Amortização - Cada;Amortização - Unidade;Amortização - Carência;Amortização - Critério;Tipo de Amortização;Juros Critério Novo - Taxa;Juros Critério Novo - Prazo;Juros Critério Novo - Cada;Juros Critério Novo - Unidade;Juros Critério Novo - Carência;Juros Critério Novo - Critério;Juros Critério Novo - Tipo;Prêmio Critério Novo - Taxa;Prêmio Critério Novo - Prazo;Prêmio Critério Novo - Cada;Prêmio Critério Novo - Unidade;Prêmio Critério Novo - Carência;Prêmio Critério Novo - Critério;Prêmio Critério Novo - Tipo;Participação - Taxa;Participação - Cada;Participação - Unidade;Participação - Carência;Participação - Descrição;Rating1;Agência Classificadora;Rating2;Agência Classificadora;Rating3;Agência Classificadora;Banco Mandatário;Agente Fiduciário;Instituição Depositária;Coordenador Líder;CNPJ;Deb. Incent. (Lei 12.431);Escritura Padronizada;Resgate Antecipado
CBDQI2    ;COMPANHIA BRASILEIRA DE DIQUES;'009;'002;ND;Excluído;BRCBDQDBS084;DISPENSA ICVM 476/09;30/01/2012;;;10/08/2011;10/01/2021;Resgate Total Antecipado;;10/08/2011;-;-;AGE;15/09/2011;;;Escritural;Real;Simples;312;0,;0,;0;0;0;0;0,;0;0,;0;R$;100.000,000000;R$;100.000,000000;17/03/2014;IGP-M;Correção Monetária;Não Padrão - SND;;-;   ;0,00;0,000;-;12,0000% a.a 252 dias;;83,333;-;MES;10/02/2020;;Percentual fixo sobre o valor nominal atualizado em períodos uniformes;;;;;;;;;;;;;;;0,0000;0;-;-;-;;;;;;;BANCO PINE S/A;C&D DTVM SA;BANCO BRADESCO S/A;PINE INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;2.68E+12;N; n ;
CBDQJ2    ;COMPANHIA BRASILEIRA DE DIQUES;'010;'002;ND;Excluído;BRCBDQDBS092;DISPENSA ICVM 476/09;30/01/2012;;;10/08/2011;10/01/2022;RESGATE TOTAL ANTECIPADO;;10/08/2011;-;-;AGE;15/09/2011;;;Escritural;Real;Simples;312;0,;0,;10;0;0;0;0;0;0;0;R$;100.000,000000;R$;109.985,407000;12/08/2013;IGP-M;Correção Monetária;Não Padrão - SND;;-;   ;0,00;0,000;-;12,0000% a.a 252 dias;;83,333;-;MES;10/02/2021;;Percentual fixo sobre o valor nominal atualizado em períodos uniformes;;;;;;;;;;;;;;;0,0000;0;-;-;-;;;;;;;BANCO PINE S/A;C&D DTVM SA;BANCO BRADESCO S/A;PINE INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;2.68E+12;N; n ;
CBHN11    ;CONCESSIONARIA BAHIA NORTE S/A;'UNI;'001;ND;Excluído;BRCBHNDBS009;DISPENSA ICVM 476/09;30/05/2012;;;25/05/2012;20/05/2013;VENCIMENTO;;25/05/2012;-;-;AGE;22/05/2012;;;Escritural;Quirografária;Simples;35;0,;0,;35;0;0;0;0;0;0;0;R$;1.000.000,000000;R$;1.000.000,000000;20/05/2013;DI;Integrante de Juros;Padrão - SND;;DU;   ;100,00;0,000;-;;;-;-;-;-;-;-;21,500;252;0,;-;20/05/2013;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO S.A.;PENTAGONO S/A DTVM;ITAU CV S/A                                       ;ITAU UNIBANCO S.A.;1.22E+13;N; n ;
CBRD10    ;COMPANHIA BRASILEIRA DE DISTRIBUICAO;'ÚNI;'010;ND;Excluído;BRPCARDBS088;DISPENSA ICVM 476/09;29/12/2011;;;29/12/2011;29/06/2015;VENCIMENTO;;29/12/2011;-;-;RCA;14/12/2011;;;Escritural;Quirografária;Simples;80;0,;0,;80;0;0;0;0,;0;0,;0;R$;10.000,000000;R$;10.000,000000;29/06/2015;DI;Integrante de Juros;Padrão - SND;;-;   ;108,50;0,000;-;;;-;-;-;-;-;-;0,0000;0,;12;MES;29/12/2012;-;Linear;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;BANCO BRADESCO S/A;SLW CVC LTDA;BANCO BRADESCO S/A;BB BCO DE INVESTIMENTO S/A;4.75E+13;N; n ;
CBRD19    ;COMPANHIA BRASILEIRA DE DISTRIBUICAO;'UNI;'009;ND;Excluído;BRPCARDBS070;DISPENSA ICVM 476/09;11/01/2011;;;05/01/2011;05/01/2014;VENCIMENTO;;05/01/2011;-;-;RCA;15/12/2010;;;Escritural;Quirografária;Simples;610;0,;0,;0;0;610;0;0,;0;0,;0;R$;1.000.000,000000;R$;1.000.000,000000;03/01/2014;DI;Integrante de Juros;Padrão - SND;;DU;   ;107,75;0,000;-;;;-;-;-;-;-;-;0,0000;0,;0,;-;05/01/2014;-;Linear;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;BANCO BRADESCO S/A;PLANNER TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;BANCO BRADESCO S/A;BB BCO DE INVESTIMENTO S/A;4.75E+13;N; n ;
CBRDA2    ;COMPANHIA BRASILEIRA DE DISTRIBUICAO;'ÚNI;'012;ND;Registrado;BRPCARDBS0A9;DISPENSA ICVM 476/09;16/09/2014;;;12/09/2014;12/09/2019; - - - - - - ;;17/09/2014;17/09/2014;-;RCA;02/09/2014;;;Escritural;Quirografária;Simples;900;0,;0,;900;0;0;0,;0,;0;0,;0;R$;1.000,000000;R$;1.000,000000;20/07/2016;DI;  - ;Padrão - SND;;-;;107,00;0,000;-;;;500,000;12;MES;12/09/2018;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;0,0000;0,;6;MES;12/03/2015;-;Linear;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;BANCO BRADESCO BBI S/A        ;4.75E+13;N; n ;
CBVP11    ;COMPANHIA BRASILEIRA DE VIDROS PLANOS - CBVP;'ÚNI;'001;ND;Registrado;BRCBVPDBS005;DISPENSA ICVM 476/09;10/08/2012;;;10/08/2012;10/05/2020; - - - - - - ;;10/08/2012;-;-;AGE;20/07/2012;;;Escritural;Quirografária;Simples;400;0,;0,;200;0;0;0;0,;0;0,;0;R$;1.000.000,000000;R$;900.000,000000;20/07/2016;DI;Integrante de Juros;Não Padrão - SND;;-;   ;125,00;0,000;-;-;;-;-;MES;10/05/2015;;Percentual variável sobre o valor nominal de emissão em períodos uniformes;;;;;;;;;;;;;;;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO S.A.;PENTAGONO S/A DTVM;ITAU CV S/A;BANCO BRADESCO BBI S/A        ;1.09E+13;N; n ;
CCBN12    ;CONCESSIONARIA BAHIA NORTE S/A;'ÚNI;'002;ND;Registrado;BRCBHNDBS017;DISPENSA ICVM 476/09;10/05/2013;;;21/12/2012;21/12/2019; - - - - - - ;;21/12/2012;13/05/2013;-;AGE;14/12/2012;;;Escritural;Real;Simples;3.8;0,;0,;3.8;0;0;0;0,;0;0,;0;R$;10.000,000000;R$;9.013,150000;20/07/2016;DI;Integrante de Juros;Padrão - SND;;-;   ;100,00;0,000;-;;;-;6;MES;21/06/2015;-;Percentual variável sobre o valor nominal de emissão em períodos uniformes;25,000;252;6;MES;21/06/2013;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;BANCO DO NORDESTE DO BRASIL S/A;1.22E+13;N; n ;
CCCI12    ;INTERCEMENT BRASIL S.A.;'001;'002;ND;Registrado;BRCCCIDBS024;DISPENSA ICVM 476/09;20/04/2012;;;19/04/2012;19/04/2022; - - - - - - ;;23/04/2012;-;-;AGE;18/10/2011;AGE;18/02/2012;Escritural;Quirografária;Simples;100;0,;0,;100;0;0;0;0,;0;0,;0;R$;10.000,000000;R$;10.000,000000;20/07/2016;DI;Integrante de Juros;Padrão - SND;;-;   ;115,00;0,000;-;;;-;12;MES;19/04/2017;-;Percentual variável sobre o valor nominal de emissão em períodos uniformes;0,0000;0,;12;MES;19/04/2013;-;Linear;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;BANCO BRADESCO S/A;PLANNER TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;BANCO BRADESCO S/A;BANCO BRADESCO BBI S/A        ;6.23E+13;N; n ;
CCCI22    ;INTERCEMENT BRASIL S.A.;'002;'002;ND;Registrado;BRCCCIDBS032;DISPENSA ICVM 476/09;20/04/2012;;;19/04/2012;19/04/2022; - - - - - - ;;23/04/2012;-;-;AGE;18/10/2011;AGE;18/02/2012;Escritural;Quirografária;Simples;50;0,;0,;50;0;0;0;0,;0;0,;0;R$;10.000,000000;R$;10.000,000000;20/07/2016;DI;Integrante de Juros;Padrão - SND;;-;   ;115,00;0,000;-;;;-;12;MES;19/04/2017;-;Percentual variável sobre o valor nominal de emissão em períodos uniformes;0,0000;0,;6;MES;19/10/2012;-;Linear;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;BANCO BRADESCO S/A;PLANNER TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;BANCO BRADESCO S/A;BANCO BRADESCO BBI S/A        ;6.23E+13;N; n ;
CCCP11    ;CAMARGO CORREA CONSTRUCOES E PARTICIPACOES S.A;'ÚNI;'001;ND;Registrado;BRCCCPDBS003;DISPENSA ICVM 476/09;28/11/2013;;;29/11/2013;29/11/2018; - - - - - - ;;29/11/2013;29/11/2013;-;AGE;13/11/2013;;;Escritural;Quirografária;Simples;47;0,;0,;47;0;0;0,;0,;0;0,;0;R$;10.000,000000;R$;9.750,000000;20/07/2016;DI;  - ;Padrão - SND;;-;;109,60;0,000;-;;;-;12;MES;29/11/2015;-;Percentual variável sobre o valor nominal de emissão em períodos uniformes;0,0000;0,;6;MES;29/05/2014;-;Linear;0,0000;0,;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PLANNER TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;BANCO BRADESCO S/A;BB BCO DE INVESTIMENTO S/A;1.12E+13;N; n ;
CCDM12    ;CAMARGO CORREA S/A;'ÚNI;'002;ND;Registrado;BRCCIMDBS015;DISPENSA ICVM 476/09;26/12/2012;;;14/12/2012;14/12/2019; - - - - - - ;;14/12/2012;-;-;AGE;05/12/2012;;;Escritural;Quirografária;Simples;400;0,;0,;400;0;0;0;0,;0;0,;0;R$;1.000.000,000000;R$;1.000.000,000000;20/07/2016;DI;Integrante de Juros;Padrão - SND;;-;   ;100,00;0,000;-;;;-;12;MES;14/12/2017;-;Percentual variável sobre o valor nominal de emissão em períodos uniformes;0,9500;252;6;MES;14/06/2013;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;BANCO BRADESCO S/A;OLIVEIRA TRUST DTVM SA;BANCO BRADESCO S/A;CAIXA ECONOMICA FEDERAL       ;1.10E+12;N; n ;
CCGR12    ;CCAB AGRO S.A.;'001;'002;ND;Registrado;BRCCABDBS007;Dispensa ICVM 476/09;28/10/2015;;;21/09/2015;05/11/2016; - - - - - - ;;21/09/2015;15/10/2015;-;AGE;08/09/2015;;;Escritural;Real;Simples;25;0,;0,;25;0;0;0,;0,;0;0,;0;R$;420.000,000000;R$;420.000,000000;20/07/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;-;-;-;-;-;-;35,000;252;0,;-;05/06/2016;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;;PLANNER TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;OLIVEIRA TRUST DTVM  S/A;BR PARTNERS BANCO DE INVESTIMENTO S.A.;8.94E+12;N; n ;
CCGR22    ;CCAB AGRO S.A.;'002;'002;ND;Registrado;BRCCABDBS015;Dispensa ICVM 476/09;28/10/2015;;;21/09/2015;06/12/2016; - - - - - - ;;21/09/2015;15/10/2015;-;AGE;08/09/2015;;;Escritural;Real;Simples;25;0,;0,;25;0;0;0,;0,;0;0,;0;R$;420.000,000000;R$;420.000,000000;20/07/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;-;-;-;-;-;-;35,000;252;0,;-;06/12/2016;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;;PLANNER TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;OLIVEIRA TRUST DTVM  S/A;BR PARTNERS BANCO DE INVESTIMENTO S.A.;8.94E+12;N; n ;
CCGR32    ;CCAB AGRO S.A.;'003;'002;ND;Registrado;BRCCABDBS023;Dispensa ICVM 476/09;28/10/2015;;;21/09/2015;06/06/2017; - - - - - - ;;21/09/2015;15/10/2015;-;AGE;08/09/2015;;;Escritural;Real;Simples;25;0,;0,;25;0;0;0,;0,;0;0,;0;R$;420.000,000000;R$;420.000,000000;20/07/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;-;-;-;-;-;-;35,000;252;0,;-;06/06/2017;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;;PLANNER TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;OLIVEIRA TRUST DTVM  S/A;BR PARTNERS BANCO DE INVESTIMENTO S.A.;8.94E+12;N; n ;
CCGR42    ;CCAB AGRO S.A.;'004;'002;ND;Registrado;BRCCABDBS031;Dispensa ICVM 476/09;28/10/2015;;;21/09/2015;06/12/2017; - - - - - - ;;21/09/2015;15/10/2015;-;AGE;08/09/2015;;;Escritural;Real;Simples;25;0,;0,;23;0;0;0,;0,;0;0,;0;R$;420.000,000000;R$;420.000,000000;20/07/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;-;-;-;-;-;-;35,000;252;0,;-;06/12/2017;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;;PLANNER TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;OLIVEIRA TRUST DTVM  S/A;BR PARTNERS BANCO DE INVESTIMENTO S.A.;8.94E+12;N; n ;
CCHOA5    ;CAMARGO CORREA S/A;'UNI;'005;ND;Excluído;BRCCHODBS0M5;DISPENSA ICVM 476/09;03/03/2011;;;01/03/2011;01/03/2020;RESGATE TOTAL ANTECIPADO;30/01/2012;01/03/2011;04/03/2011;-;AGE;11/02/2011;   ;;Escritural;Quirografária;Simples;81;0,;0,;0;0;0;0;0;0;0;0;R$;10.000.000,000000;R$;0,000000;24/01/2012;DI;Integrante de Juros;Padrão - SND;0;DU;   ;110,00;0,000;-;;;0,0000;0;-;-;-;-;0,0000;0;6;MES;01/09/2011;Útil;Exponencial;0,0000;0;0,;-;-;-;-;0,0000;0;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;;1.10E+12;N; n ;
CCHOA6    ;CAMARGO CORREA S/A;'ÚNI;'006;ND;Excluído;BRCCHODBS0N3;DISPENSA ICVM 476/09;07/07/2011;;;07/07/2011;07/10/2015;RESGATE TOTAL ANTECIPADO;;07/07/2011;-;-;AGE;15/06/2011;;;Escritural;Subordinada;Simples;600;0,;0,;0;0;600;0;0,;0;0,;0;R$;1.000.000,000000;R$;1.000.000,000000;29/08/2014;DI;Integrante de Juros;Padrão - SND;;-;   ;113,50;0,000;-;;;-;-;-;-;-;-;0,0000;0,;12;MES;07/10/2012;-;Linear;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;BANCO BRADESCO S/A;SIMPLIFIC PAVARINI DTVM LTDA;BANCO BRADESCO S/A;BANCO BTG PACTUAL S/A;1.10E+12;N; n ;
CCHOA7    ;CAMARGO CORREA S/A;'ÚNI;'007;ND;Registrado;BRCCHODBS0O1;DISPENSA ICVM 476/09;20/11/2012;;;05/11/2012;05/11/2019; - - - - - - ;;05/11/2012;-;-;AGE;19/10/2012;;;Escritural;Quirografária;Simples;600;0,;0,;600;0;0;0;0,;0;0,;0;R$;1.000.000,000000;R$;1.000.000,000000;20/07/2016;DI;Integrante de Juros;Padrão - SND;;-;   ;100,00;0,000;-;;;-;12;MES;05/11/2017;-;Percentual variável sobre o valor nominal de emissão em períodos uniformes;0,9000;252;6;MES;05/05/2013;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;BANCO BRADESCO S/A;OLIVEIRA TRUST DTVM SA;BANCO BRADESCO S/A;CAIXA ECONOMICA FEDERAL       ;1.10E+12;N; n ;
CCHOA8    ;CAMARGO CORREA S/A;'ÚNI;'008;ND;Excluído;BRCCHODBS0P8;DISPENSA ICVM 476/09;28/08/2014;;;25/08/2014;25/08/2018;CANCELAMENTO;;25/08/2014;29/08/2014;-;AGE;14/08/2014;;;Escritural;Subordinada;Simples;600;0,;0,;0;0;0;600;0,;0;0,;0;R$;1.000.000,000000;R$;1.000.000,000000;30/05/2016;DI;  - ;Padrão - SND;;-;;113,50;0,000;-;;;-;-;-;-;-;-;0,0000;0,;12;MES;25/08/2015;-;Linear;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;OLIVEIRA TRUST DTVM SA;BANCO BRADESCO S/A;BANCO BTG PACTUAL S/A;1.10E+12;N; n ;
CCPE12    ;CYRELA COMMERCIAL PROPERTIES S/A EMPREENDIMENTOS E PARTICIPACOES;'ÚNI;'002;ND;Registrado;BRCCPRDBS019;DISPENSA ICVM 476/09;28/02/2012;;;15/02/2012;15/02/2017; - - - - - - ;;15/02/2012;-;-;RCA;11/01/2012;;;Escritural;Quirografária;Simples;20.442;0,;0,;20.442;0;0;0;0,;0;0,;0;R$;10.000,000000;R$;5.000,000000;20/07/2016;DI;Integrante de Juros;Padrão - SND;;-;   ;100,00;0,000;-;;;500,000;12;MES;15/02/2016;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;12,200;252;6;MES;15/08/2012;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;BANCO BTG PACTUAL S/A;8.80E+12;N; n ;
CCPE13    ;CYRELA COMMERCIAL PROPERTIES S/A EMPREENDIMENTOS E PARTICIPACOES;'ÚNI;'003;ND;Registrado;BRCCPRDBS035;DISPENSA ICVM 476/09;19/02/2013;;;15/01/2013;15/01/2018; - - - - - - ;;20/02/2013;20/02/2013;-;RCA;11/01/2013;;;Escritural;Quirografária;Simples;15;0,;0,;15;0;0;0,;0,;0;0,;0;R$;10.000,000000;R$;10.000,000000;20/07/2016;DI;Integrante de Juros;Padrão - SND;;-;;100,00;0,000;-;;;500,000;12;MES;15/01/2017;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;10,000;252;6;MES;15/07/2013;Útil;Exponencial;0,0000;0,;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;BB BCO DE INVESTIMENTO S/A;8.80E+12;N; n ;
CCPE14    ;CYRELA COMMERCIAL PROPERTIES S/A EMPREENDIMENTOS E PARTICIPACOES;'ÚNI;'004;ND;Excluído;BRCCPRDBS043;DISPENSA ICVM 476/09;20/08/2013;;;06/08/2013;01/08/2014;Resgate Total Antecipado;;21/08/2013;21/08/2013;-;RCA;23/07/2013;RCA;31/07/2013;Escritural;Real;Simples;9;0,;0,;0;0;9;0,;0,;0;0,;0;R$;10.000,000000;R$;10.000,000000;26/03/2014;DI;  - ;Padrão - SND;;-;;108,00;0,000;-;;;-;-;-;-;-;-;0,0000;0,;3;MES;06/11/2013;-;Linear;0,0000;0,;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;SLW CVC LTDA;BANCO BRADESCO S/A;BB BCO DE INVESTIMENTO S/A;8.80E+12;N; n ;
CCPE15    ;CYRELA COMMERCIAL PROPERTIES S/A EMPREENDIMENTOS E PARTICIPACOES;'001;'005;ND;Registrado;BRCCPRDBS050;DISPENSA ICVM 476/09;07/10/2013;;;12/09/2013;15/08/2019; - - - - - - ;;08/10/2013;08/10/2013;-;RCA;11/09/2013;;;Escritural;Quirografária;Simples;8;0,;0,;8;0;0;0,;0,;0;0,;0;R$;10.000,000000;R$;10.000,000000;20/07/2016;DI;  - ;Padrão - SND;;-;;110,00;0,000;-;;;500,000;12;MES;15/08/2018;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;0,0000;0,;3;MES;15/11/2013;-;Linear;0,0000;0,;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;BANCO J. SAFRA S/A;8.80E+12;N; n ;
CCPE16    ;CYRELA COMMERCIAL PROPERTIES S/A EMPREENDIMENTOS E PARTICIPACOES;'ÚNI;'006;ND;Registrado;BRCCPRDBS076;DISPENSA ICVM 476/09;30/01/2014;;;15/01/2014;15/01/2022; - - - - - - ;;31/01/2014;31/01/2014;-;RCA;28/01/2014;;;Escritural;Quirografária;Simples;150;0,;0,;150;0;0;0,;0,;0;0,;0;R$;1.000.000,000000;R$;1.000.000,000000;20/07/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;-;6;MES;15/01/2017;-;Percentual variável sobre o valor nominal de emissão em períodos uniformes;0,8000;252;6;MES;15/07/2014;Útil;Exponencial;0,0000;0,;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;BANCO J. SAFRA S/A;8.80E+12;N; n ;
CCPE25    ;CYRELA COMMERCIAL PROPERTIES S/A EMPREENDIMENTOS E PARTICIPACOES;'002;'005;ND;Registrado;BRCCPRDBS068;DISPENSA ICVM 476/09;07/10/2013;;;12/09/2013;15/08/2019; - - - - - - ;;08/10/2013;08/10/2013;-;RCA;11/09/2013;;;Escritural;Quirografária;Simples;12;0,;0,;12;0;0;0,;0,;0;0,;0;R$;10.000,000000;R$;10.000,000000;20/07/2016;DI;  - ;Padrão - SND;;-;;110,00;0,000;-;;;500,000;12;MES;15/08/2018;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;0,0000;0,;6;MES;15/02/2014;-;Linear;0,0000;0,;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;BANCO J. SAFRA S/A;8.80E+12;N; n ;
CCRC14    ;CECRISA REVESTIMENTOS CERAMICOS S/A;'ÚNI;'004;ND;Registrado;BRCRCSDBS005;DISPENSA ICVM 476/09;24/09/2012;;;23/08/2012;23/08/2016; - - - - - - ;;23/08/2012;-;-;AGE;10/08/2012;RCA;10/08/2012;Escritural;Quirografária;Simples;9;0,;0,;9;0;0;0;0,;0;0,;0;R$;10.000,000000;R$;810,820,000;20/07/2016;DI;Integrante de Juros;Padrão - SND;;-;   ;100,00;0,000;-;;;27,027;-;-;-;-;Percentual fixo sobre o valor nominal de emissão em períodos não uniformes;23,500;252;1;MES;23/09/2012;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO S.A.;PENTAGONO S/A DTVM;ITAU CV S/A;ITAU UNIBANCO S.A.;7.97E+13;N; n ;
CCRC15    ;CECRISA REVESTIMENTOS CERAMICOS S/A;'ÚNI;'005;ND;Registrado;BRCRCSDBS013;DISPENSA ICVM 476/09;18/12/2014;;;12/12/2014;12/12/2019; - - - - - - ;;19/12/2014;19/12/2014;-;AGE;10/12/2014;;;Escritural;Real;Simples;9;0,;0,;9;0;0;0,;0,;0;0,;0;R$;10.000,000000;R$;8.775,520000;20/07/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;20,408;1;MES;12/12/2015;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;28,500;252;1;MES;12/01/2015;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;BANCO BRADESCO BBI S/A        ;7.97E+13;N; n ;
CCRD16    ;CCR S/A;'ÚNI;'006;ND;Excluído;BRCCRODBS079;DISPENSA ICVM 476/09;26/04/2013;;;25/04/2013;25/04/2016;VENCIMENTO;;25/04/2013;29/04/2013;-;RCA;17/04/2013;;;Escritural;Quirografária;Simples;52;0,;0,;0;0;52;0,;0,;0;0,;0;R$;10.000,000000;R$;10.000,000000;25/04/2016;DI;Integrante de Juros;Padrão - SND;;-;;105,00;0,000;-;;;-;-;-;-;-;-;0,0000;0,;6;MES;25/10/2013;-;Linear;0,0000;0,;0,;-;-;-;-;-;0,;-;-;-;;;;;;;ITAU UNIBANCO S.A.;PENTAGONO S/A DTVM;ITAU CV S/A;BB BCO DE INVESTIMENTO S/A;2.85E+12;N; n ;
CCRD17    ;CCR S/A;'001;'007;ND;Excluído;BRCCRODBS087;DISPENSA ICVM 476/09;24/10/2013;;;15/10/2013;15/10/2015;VENCIMENTO;;15/10/2013;25/10/2013;-;RCA;03/10/2013;;;Escritural;Quirografária;Simples;10;0,;0,;0;0;10;0,;0,;0;0,;0;R$;10.000,000000;R$;10.000,000000;15/10/2015;DI;  - ;Padrão - SND;;-;;106,50;0,000;-;;;-;-;-;-;-;-;0,0000;0,;6;MES;15/04/2014;-;Linear;0,0000;0,;0,;-;-;-;-;-;0,;-;-;-;;;;;;;ITAU UNIBANCO S.A.;PENTAGONO S/A DTVM;ITAU CV S/A;BANCO BTG PACTUAL S/A;2.85E+12;N; n ;
CCRD18    ;CCR S/A;'ÚNI;'008;ND;Registrado;BRCCRODBS0A8;DISPENSA ICVM 476/09;22/12/2015;;;15/12/2015;15/12/2018; - - - - - - ;;15/12/2015;23/12/2015;-;RCA;14/12/2015;;;Escritural;Quirografária;Simples;40;0,;0,;40;0;0;0,;0,;0;0,;0;R$;10.000,000000;R$;10.000,000000;20/07/2016;DI;  - ;Padrão - SND;;-;;124,10;0,000;-;;;-;-;-;-;-;-;0,0000;0,;6;MES;15/06/2016;-;Linear;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;ITAU UNIBANCO S.A.;OLIVEIRA TRUST DTVM SA;ITAU CV S/A;BANCO SANTANDER BRASIL S.A.;2.85E+12;N; n ;
